text,label,metadata
"CONCLUSIONS: These results indicate that << etomidate >> acts as an agonist at [[ alpha2-adrenoceptors ]], which appears in vivo primarily as an alpha2B-receptor-mediated increase in blood pressure.",AGONIST,[]
"Quantitative real-time polymerase chain reaction analysis showed that following the exposure of cells to << SiO(2) >> NPs, the messenger RNA level of apoptotic genes ([[ caspase-3 ]] and caspase-9) were upregulated in a dose-dependent manner.",INDIRECT-UPREGULATOR,[]
"Quantitative real-time polymerase chain reaction analysis showed that following the exposure of cells to << SiO(2) >> NPs, the messenger RNA level of apoptotic genes (caspase-3 and [[ caspase-9 ]]) were upregulated in a dose-dependent manner.",INDIRECT-UPREGULATOR,[]
"Moreover, activities of << caspase-3 >> and caspase-9 enzymes were also significantly higher in both kinds of cells exposed to [[ SiO(2) ]] NPs.",ACTIVATOR,[]
"Moreover, activities of caspase-3 and << caspase-9 >> enzymes were also significantly higher in both kinds of cells exposed to [[ SiO(2) ]] NPs.",ACTIVATOR,[]
The << CYP2B6*6 >> Allele Significantly Alters the N-demethylation of [[ Ketamine ]] Enantiomers In Vitro.,SUBSTRATE,[]
<< Ketamine >> is primarily metabolized to norketamine by hepatic [[ cytochrome P450 (CYP) 2B6 ]] and CYP3A4-mediated N-demethylation.,SUBSTRATE,[]
<< Ketamine >> is primarily metabolized to norketamine by hepatic cytochrome P450 (CYP) 2B6 and [[ CYP3A4 ]]-mediated N-demethylation.,SUBSTRATE,[]
The << CYP2B6*6 >> allele is associated with reduced enzyme expression and activity that may lead to interindividual variability in [[ ketamine ]] metabolism.,SUBSTRATE,[]
"We examined the N-demethylation of individual << ketamine >> enantiomers using human liver microsomes (HLMs) genotyped for the [[ CYP2B6*6 ]] allele, insect cell expressed recombinant CYP2B6 and CYP3A4 enzymes and COS-1 cell expressed recombinant CYP2B6.1 and CYP2B6.6 protein variant.",SUBSTRATE,[]
"The intrinsic clearance for both << ketamine >> enantiomers by the high affinity enzyme in HLMs with [[ CYP2B6*1 ]]/*1 genotype were at least 2-fold and 6-fold higher, respectively, than those for CYP2B6*1/*6 genotype and CYP2B6*6/*6 genotype.",SUBSTRATE,[]
"<< ThioTEPA >> ([[ CYP2B6 ]] inhibitor, 25 μM) and the monoclonal antibody against CYP2B6 but not troleandomycin (CYP3A4 inhibitor, 25 μM) or the monoclonal antibody against CYP3A4 inhibited ketamine N-demethylation at clinically relevant concentrations.",INHIBITOR,[]
"ThioTEPA (CYP2B6 inhibitor, 25 μM) and the monoclonal antibody against CYP2B6 but not << troleandomycin >> ([[ CYP3A4 ]] inhibitor, 25 μM) or the monoclonal antibody against CYP3A4 inhibited ketamine N-demethylation at clinically relevant concentrations.",INHIBITOR,[]
These results indicate a major role of << CYP2B6 >> in [[ ketamine ]] N-demethylation in vitro and a significant impact of the CYP2B6*6 allele on enzyme-ketamine binding and catalytic activity.,SUBSTRATE,[]
These results indicate a major role of CYP2B6 in ketamine N-demethylation in vitro and a significant impact of the << CYP2B6*6 >> allele on enzyme-[[ ketamine ]] binding and catalytic activity.,SUBSTRATE,[]
"PURPOSE: Testosterone-to-estradiol ratio levels in infertile men improve during treatment with the << aromatase >> inhibitor, [[ testolactone ]], and resulting changes in semen parameters.",INHIBITOR,[]
"We evaluated the effect of << anastrozole >>, a more selective [[ aromatase ]] inhibitor, on the hormonal and semen profiles of infertile men with abnormal baseline testosterone-to-estradiol ratios.",INHIBITOR,[]
The results show that CYP2E1 inhibits << CYP2B4 >>-mediated metabolism of [[ benzphetamine ]] (BNZ) with a K(i) of 0.04 µM.,SUBSTRATE,[]
The results show that CYP2E1 inhibits << CYP2B4 >>-mediated metabolism of benzphetamine ([[ BNZ ]]) with a K(i) of 0.04 µM.,SUBSTRATE,[]
"However, CYP2B4 is not an inhibitor of << CYP2E1 >>-mediated [[ p-nitrophenol ]] hydroxylation.",SUBSTRATE,[]
To explore for the existence of an auxiliary hydrophobic binding register remote from the active site of PSMA a series of << phenylalkylphosphonamidate >> derivatives of glutamic acid were synthesized and evaluated for their inhibitory potencies against [[ PSMA ]].,INHIBITOR,[]
To explore for the existence of an auxiliary hydrophobic binding register remote from the active site of PSMA a series of phenylalkylphosphonamidate derivatives of << glutamic acid >> were synthesized and evaluated for their inhibitory potencies against [[ PSMA ]].,INHIBITOR,[]
"In PFC, << DEX >> caused activation of [[ AKT ]], augmentation of pro-survival Bcl-2 protein and enhanced Bcl-2/Bax protein ratio, as well Bcl-2 translocation to mitochondria.",ACTIVATOR,[]
"In PFC, << DEX >> caused activation of AKT, augmentation of pro-survival [[ Bcl-2 ]] protein and enhanced Bcl-2/Bax protein ratio, as well Bcl-2 translocation to mitochondria.",INDIRECT-UPREGULATOR,[]
"In PFC, << DEX >> caused activation of AKT, augmentation of pro-survival Bcl-2 protein and enhanced [[ Bcl-2 ]]/Bax protein ratio, as well Bcl-2 translocation to mitochondria.",INDIRECT-UPREGULATOR,[]
"In PFC, << DEX >> caused activation of AKT, augmentation of pro-survival Bcl-2 protein and enhanced Bcl-2/[[ Bax ]] protein ratio, as well Bcl-2 translocation to mitochondria.",INDIRECT-UPREGULATOR,[]
Results of RT-PCR analysis showed decrease of << p53 >> mRNA level and no significant difference in Bcl-2 and Bax mRNA expressions in [[ DEX ]]-treated rats.,INDIRECT-DOWNREGULATOR,[]
Antitumor activity of << sorafenib >> in [[ FLT3 ]]-driven leukemic cells.,INHIBITOR,[]
"We show that << sorafenib >> (BAY 43-9006, Nexavar) potently inhibits [[ FLT3 ]] enzymatic and signaling activities.",INHIBITOR,[]
"We show that sorafenib (<< BAY 43-9006 >>, Nexavar) potently inhibits [[ FLT3 ]] enzymatic and signaling activities.",INHIBITOR,[]
"We show that sorafenib (BAY 43-9006, << Nexavar >>) potently inhibits [[ FLT3 ]] enzymatic and signaling activities.",INHIBITOR,[]
"In HEK293 cells stably transfected with FLT3-WT or FLT3-ITD, << sorafenib >> blocked basal and ligand dependent [[ FLT3 ]]-mediated tyrosine autophosphorylation as well as extracellular signal-regulated kinase1/2 and Stat5 phosphorylation.",INHIBITOR,[]
"In HEK293 cells stably transfected with FLT3-WT or FLT3-ITD, << sorafenib >> blocked basal and ligand dependent FLT3-mediated tyrosine autophosphorylation as well as [[ extracellular signal-regulated kinase1/2 ]] and Stat5 phosphorylation.",INHIBITOR,[]
"In HEK293 cells stably transfected with FLT3-WT or FLT3-ITD, << sorafenib >> blocked basal and ligand dependent FLT3-mediated tyrosine autophosphorylation as well as extracellular signal-regulated kinase1/2 and [[ Stat5 ]] phosphorylation.",INHIBITOR,[]
"In leukemia cell lines MV4-11 and EOL-1, << sorafenib >> treatment resulted in decreased cell proliferation and inhibition of [[ FLT3 ]] signaling.",INHIBITOR,[]
The growth of the << FLT3 >>-independent RS4-11 cell line was only weakly inhibited by [[ sorafenib ]].,INHIBITOR,[]
The demonstration that << sorafenib >> exhibits potent target inhibition and efficacy in [[ FLT3 ]]-driven models suggests that this compound may have a therapeutic benefit for patients with FLT3-driven leukemias.,INHIBITOR,[]
The demonstration that << sorafenib >> exhibits potent target inhibition and efficacy in FLT3-driven models suggests that this compound may have a therapeutic benefit for patients with [[ FLT3 ]]-driven leukemias.,INHIBITOR,[]
"<< DBDCT >> up-regulated the expression of Bax, down-regulated the expression of Bcl-2, and significantly increased the ratio of [[ Bax ]]/Bcl-2.",INDIRECT-UPREGULATOR,[]
"<< DBDCT >> up-regulated the expression of Bax, down-regulated the expression of Bcl-2, and significantly increased the ratio of Bax/[[ Bcl-2 ]].",INDIRECT-UPREGULATOR,[]
"<< DBDCT >> up-regulated the expression of [[ Bax ]], down-regulated the expression of Bcl-2, and significantly increased the ratio of Bax/Bcl-2.",INDIRECT-UPREGULATOR,[]
"<< DBDCT >> up-regulated the expression of Bax, down-regulated the expression of [[ Bcl-2 ]], and significantly increased the ratio of Bax/Bcl-2.",INDIRECT-DOWNREGULATOR,[]
<< DBDCT >> also caused the phosphorylation of [[ JNK ]] and p38(MAPK).,ACTIVATOR,[]
<< DBDCT >> also caused the phosphorylation of JNK and [[ p38 ]](MAPK).,ACTIVATOR,[]
<< DBDCT >> also caused the phosphorylation of JNK and p38([[ MAPK ]]).,ACTIVATOR,[]
"Structure-based design of << aliskiren >>, a novel orally effective [[ renin ]] inhibitor.",INHIBITOR,[]
"This led to the discovery of << aliskiren >>, a highly potent and selective inhibitor of [[ human renin ]] in vitro, and in vivo; once-daily oral doses of aliskiren inhibit renin and lower blood pressure in sodium-depleted marmosets and hypertensive human patients.",INHIBITOR,[]
"This led to the discovery of aliskiren, a highly potent and selective inhibitor of human renin in vitro, and in vivo; once-daily oral doses of << aliskiren >> inhibit [[ renin ]] and lower blood pressure in sodium-depleted marmosets and hypertensive human patients.",INHIBITOR,[]
<< Aliskiren >> represents the first in a novel class of [[ renin ]] inhibitors with the potential for treatment of hypertension and related cardiovascular diseases.,INHIBITOR,[]
"<< Everolimus >> (RAD001, Afinitor((R)) Novartis) is the first oral inhibitor of [[ mTOR ]] (mammalian target of rapamycin) to reach the oncology clinic.",INHIBITOR,[]
"<< Everolimus >> (RAD001, Afinitor((R)) Novartis) is the first oral inhibitor of mTOR ([[ mammalian target of rapamycin ]]) to reach the oncology clinic.",INHIBITOR,[]
"Everolimus (<< RAD001 >>, Afinitor((R)) Novartis) is the first oral inhibitor of [[ mTOR ]] (mammalian target of rapamycin) to reach the oncology clinic.",INHIBITOR,[]
"Everolimus (<< RAD001 >>, Afinitor((R)) Novartis) is the first oral inhibitor of mTOR ([[ mammalian target of rapamycin ]]) to reach the oncology clinic.",INHIBITOR,[]
"Everolimus (RAD001, << Afinitor((R)) Novartis >>) is the first oral inhibitor of [[ mTOR ]] (mammalian target of rapamycin) to reach the oncology clinic.",INHIBITOR,[]
"Everolimus (RAD001, << Afinitor((R)) Novartis >>) is the first oral inhibitor of mTOR ([[ mammalian target of rapamycin ]]) to reach the oncology clinic.",INHIBITOR,[]
A phase III randomized placebo-controlled trial has examined the impact of everolimus in patients with clear cell renal cancers and progressive disease on or within 6 months of the << VEGFR >> tyrosine kinase inhibitors sunitinib and/or [[ sorafenib ]].,INHIBITOR,[]
A phase III randomized placebo-controlled trial has examined the impact of everolimus in patients with clear cell renal cancers and progressive disease on or within 6 months of the VEGFR << tyrosine kinase >> inhibitors sunitinib and/or [[ sorafenib ]].,INHIBITOR,[]
A phase III randomized placebo-controlled trial has examined the impact of everolimus in patients with clear cell renal cancers and progressive disease on or within 6 months of the << VEGFR >> tyrosine kinase inhibitors [[ sunitinib ]] and/or sorafenib.,INHIBITOR,[]
A phase III randomized placebo-controlled trial has examined the impact of everolimus in patients with clear cell renal cancers and progressive disease on or within 6 months of the VEGFR << tyrosine kinase >> inhibitors [[ sunitinib ]] and/or sorafenib.,INHIBITOR,[]
Synthesis and structure-activity relationship of << pyripyropene A >> derivatives as potent and selective [[ acyl-CoA:cholesterol acyltransferase 2 ]] (ACAT2) inhibitors: Part 2.,INHIBITOR,[]
Synthesis and structure-activity relationship of << pyripyropene A >> derivatives as potent and selective acyl-CoA:cholesterol acyltransferase 2 ([[ ACAT2 ]]) inhibitors: Part 2.,INHIBITOR,[]
<< Adrenaline >> inhibits [[ insulin ]] secretion via pertussis toxin-sensitive mechanisms.,INDIRECT-DOWNREGULATOR,[]
<< Somatostatin >> which also inhibits [[ insulin ]] secretion was less efficient (inhibition by 20%).,INDIRECT-DOWNREGULATOR,[]
"In contrast to << adrenaline >> and somatostatin, galanin, another inhibitor of [[ insulin ]] secretion, reduced Ca2+ currents by about 40% in a pertussis toxin-insensitive manner.",INDIRECT-DOWNREGULATOR,[]
"In contrast to adrenaline and << somatostatin >>, galanin, another inhibitor of [[ insulin ]] secretion, reduced Ca2+ currents by about 40% in a pertussis toxin-insensitive manner.",INDIRECT-DOWNREGULATOR,[]
These G-proteins are likely to be involved in the adrenaline-induced inhibition of dihydropyridine-sensitive Ca2+ currents and in other signal transduction pathways contributing to the << adrenaline >>-induced inhibition of [[ insulin ]] secretion.,INDIRECT-DOWNREGULATOR,[]
Synthesis and in Vitro Characterisation of << Ifenprodil >>-Based Fluorescein Conjugates as [[ GluN1 ]]/GluN2B N-Methyl-D-aspartate Receptor Antagonists.,ANTAGONIST,[]
Synthesis and in Vitro Characterisation of << Ifenprodil >>-Based Fluorescein Conjugates as GluN1/[[ GluN2B ]] N-Methyl-D-aspartate Receptor Antagonists.,ANTAGONIST,[]
Synthesis and in Vitro Characterisation of << Ifenprodil >>-Based Fluorescein Conjugates as GluN1/GluN2B [[ N-Methyl-D-aspartate Receptor ]] Antagonists.,ANTAGONIST,[]
Synthesis and in Vitro Characterisation of Ifenprodil-Based << Fluorescein >> Conjugates as [[ GluN1 ]]/GluN2B N-Methyl-D-aspartate Receptor Antagonists.,ANTAGONIST,[]
Synthesis and in Vitro Characterisation of Ifenprodil-Based << Fluorescein >> Conjugates as GluN1/[[ GluN2B ]] N-Methyl-D-aspartate Receptor Antagonists.,ANTAGONIST,[]
Synthesis and in Vitro Characterisation of Ifenprodil-Based << Fluorescein >> Conjugates as GluN1/GluN2B [[ N-Methyl-D-aspartate Receptor ]] Antagonists.,ANTAGONIST,[]
"<< Ifenprodil >>, known as the [[ GluNR2B ]] antagonist of reference, was chosen as the template for the elaboration of probes.",ANTAGONIST,[]
Molecular determinants for the selective inhibition of << cyclooxygenase-2 >> by [[ lumiracoxib ]].,INHIBITOR,[]
"Lumiracoxib is the first example of a marketed << COX-2 >> inhibitor of the [[ arylacetic acid ]] class, and it is reported to be the most selective COXIB in vivo.",INHIBITOR,[]
"<< Lumiracoxib >> is the first example of a marketed [[ COX-2 ]] inhibitor of the arylacetic acid class, and it is reported to be the most selective COXIB in vivo.",INHIBITOR,[]
"Using standard assays, << lumiracoxib >> was found to be a poor inhibitor of purified [[ ovine COX-1 ]] and a relatively weak inhibitor of purified human COX-2.",INHIBITOR,[]
"Using standard assays, << lumiracoxib >> was found to be a poor inhibitor of purified ovine COX-1 and a relatively weak inhibitor of purified [[ human COX-2 ]].",INHIBITOR,[]
